Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,38.54666519165039,38.62666702270508,38.35333251953125,38.53333282470703,38.226470947265625,1068900
2020-01-02,38.599998474121094,38.77333450317383,38.33333206176758,38.58000183105469,38.272769927978516,1688100
2020-01-03,38.253334045410156,38.82666778564453,38.19333267211914,38.56666564941406,38.25954055786133,983600
2020-01-06,38.38666534423828,38.766666412353516,38.313331604003906,38.766666412353516,38.45794677734375,763900
2020-01-07,38.733333587646484,38.8466682434082,38.52000045776367,38.526668548583984,38.21986389160156,630900
2020-01-08,38.54666519165039,38.7933349609375,38.53333282470703,38.573333740234375,38.26615524291992,1378400
2020-01-09,38.71333312988281,39.08000183105469,38.70000076293945,38.82666778564453,38.51747131347656,1089200
2020-01-10,38.98666763305664,39.02000045776367,38.746665954589844,38.90666580200195,38.596832275390625,828900
2020-01-13,39.099998474121094,39.80666732788086,39.099998474121094,39.78666687011719,39.469825744628906,1169100
2020-01-14,39.746665954589844,40.1533317565918,39.56666564941406,40.06666564941406,39.747596740722656,1368200
2020-01-15,40.16666793823242,40.51333236694336,40.11333465576172,40.473331451416016,40.151023864746094,1038200
2020-01-16,40.62666702270508,41.13999938964844,40.5533332824707,41.13333511352539,40.80577087402344,1320500
2020-01-17,41.27333450317383,41.766666412353516,41.16666793823242,41.51333236694336,41.1827392578125,1343900
2020-01-21,41.47999954223633,41.5,41.220001220703125,41.393333435058594,41.063697814941406,867700
2020-01-22,41.5,41.64666748046875,41.2400016784668,41.2400016784668,40.91158676147461,1411200
2020-01-23,41.16666793823242,41.72666549682617,41.06666564941406,41.720001220703125,41.38776397705078,1534500
2020-01-24,41.80666732788086,42.060001373291016,41.5,41.58000183105469,41.248878479003906,1184100
2020-01-27,40.83333206176758,41.29999923706055,40.439998626708984,41.1533317565918,40.82561111450195,1261900
2020-01-28,41.253334045410156,41.68000030517578,41.06666564941406,41.65999984741211,41.32823944091797,1076400
2020-01-29,41.7400016784668,41.753334045410156,41.17333221435547,41.48666763305664,41.15629196166992,1111000
2020-01-30,41.1533317565918,41.48666763305664,41.01333236694336,41.4466667175293,41.116607666015625,885000
2020-01-31,41.119998931884766,41.186668395996094,40.599998474121094,40.80666732788086,40.48170471191406,939300
2020-02-03,41.01333236694336,41.64666748046875,40.85333251953125,41.28666687011719,40.957881927490234,995500
2020-02-04,41.746665954589844,42.040000915527344,41.619998931884766,41.813331604003906,41.480350494384766,1017900
2020-02-05,42.06666564941406,42.16666793823242,41.7599983215332,42.099998474121094,41.76473617553711,907800
2020-02-06,42.22666549682617,42.900001525878906,42.1533317565918,42.813331604003906,42.472389221191406,1456700
2020-02-07,42.66666793823242,42.8466682434082,42.37333297729492,42.426666259765625,42.088802337646484,939600
2020-02-10,42.29999923706055,42.61333465576172,42.29999923706055,42.54666519165039,42.207847595214844,828700
2020-02-11,42.753334045410156,43.119998931884766,42.606666564941406,42.86000061035156,42.51868438720703,804100
2020-02-12,42.98666763305664,43.17333221435547,42.526668548583984,43.060001373291016,42.71709442138672,1138000
2020-02-13,43.253334045410156,44.53333282470703,42.83333206176758,44.41999816894531,44.06625747680664,1571500
2020-02-14,44.58000183105469,45.560001373291016,44.43333435058594,45.30666732788086,44.94586944580078,1653600
2020-02-18,45.12666702270508,45.400001525878906,44.72666549682617,45.026668548583984,44.66809844970703,1709300
2020-02-19,45.11333465576172,45.45333480834961,45.0,45.27333450317383,44.912803649902344,998900
2020-02-20,45.2400016784668,45.606666564941406,44.93333435058594,45.526668548583984,45.164119720458984,874300
2020-02-21,45.49333190917969,45.606666564941406,44.93333435058594,45.38666534423828,45.025230407714844,1143300
2020-02-24,43.91999816894531,44.540000915527344,43.69333267211914,43.7599983215332,43.41151809692383,2345600
2020-02-25,43.959999084472656,44.19333267211914,42.2400016784668,42.49333190917969,42.154937744140625,2793600
2020-02-26,42.49333190917969,43.41999816894531,42.36666488647461,42.37333297729492,42.035892486572266,3021600
2020-02-27,41.33333206176758,41.8466682434082,40.400001525878906,40.54666519165039,40.39537048339844,3500400
2020-02-28,39.18000030517578,40.0,38.106666564941406,39.973331451416016,39.82417678833008,7784400
2020-03-02,40.233333587646484,41.36000061035156,39.53333282470703,41.34000015258789,41.18574523925781,4494500
